Date,Open_x,High_x,Low_x,Close_x,Volume_x,Open_y,High_y,Low_y,Close_y,Adj Close,Volume_y
2020-03-26,60.5204,63.5063,60.4805,63.4465,257189423.2,49000,49300,47700,47800,42706.89063,42185129
2020-03-27,62.0528,62.8154,60.65,60.8215,207959340.6,49600,49700,46850,48300,43153.60938,39896178
2020-03-30,61.5563,62.7296,61.2292,62.5562,171054986.7,47050,48350,46550,47850,43067.20703,26797395
2020-03-31,62.7486,64.4424,61.8683,62.4265,200612509.3,48000,48500,47150,47750,42977.19922,30654261
2020-04-01,60.5164,61.0597,58.7039,59.1456,179448151.8,47450,47900,45800,45800,41222.11328,27259532
2020-04-02,59.003,60.1845,58.1576,60.1306,168975082.8,46200,46850,45350,46800,42122.16016,21621076
2020-04-03,59.6062,60.321,58.6681,59.2682,132260413.8,47400,47600,46550,47000,42302.17578,22784682
2020-04-06,61.5941,64.5929,61.2242,64.4374,205519093.9,47500,48800,47250,48700,43832.25,23395726
2020-04-07,66.4812,66.7035,63.586,63.6897,206605691.2,49650,50200,49000,49600,44642.29297,31524034
2020-04-08,64.5023,65.6398,64.1294,65.3187,171990670.1,49600,49750,48600,48600,43742.25,25010314
2020-04-09,65.9648,66.3027,64.9858,65.7934,165087641.4,49750,49800,48700,49100,44192.26172,22628058
2020-04-13,65.873,67.195,65.2599,67.0834,133424210.8,48650,48900,48300,48300,43472.23047,14431800
2020-04-14,68.7394,70.7641,68.2618,70.472,198568402.3,48800,49200,48300,49000,44102.26172,14206216
2020-04-16,70.5498,70.7512,69.3156,70.3843,160004830.9,49350,49350,48550,49000,44102.26172,23349760
2020-04-17,69.8909,70.4441,67.9667,69.4272,219194852.1,50800,52000,50300,51400,46262.375,32041675
2020-04-20,68.2369,69.1511,67.9647,67.9846,132397817.6,51400,51400,50000,50100,45092.30859,21866354
2020-04-21,67.8261,68.0634,65.1622,65.887,184308646.3,49400,49700,48700,49250,44327.27734,27407543
2020-04-22,67.1721,68.2239,66.8251,67.7813,119202705.1,48700,50000,48350,49850,44867.30078,18613864
2020-04-23,67.7275,69.1681,67.4822,67.5211,127101830.9,50200,50300,49500,49850,44867.30078,18754442
2020-04-24,68.0514,69.48,68.0016,69.4701,128827287.9,49650,49750,49000,49350,44417.28125,15618347
2020-04-27,69.1799,69.8549,68.7264,69.52,119233467.6,49350,50000,49100,49850,44867.30078,14049471
2020-04-28,69.9865,70.173,68.2997,68.3923,114057488.8,49850,50100,49300,50100,45092.30859,16095399
2020-04-29,69.9007,71.1151,69.6944,70.6365,139796796.5,49900,50500,49600,50000,45002.3125,15604533
2020-05-04,70.9914,72.1001,70.2916,71.9695,136015878.9,48900,49100,48500,48500,43652.24609,26083749
2020-05-06,73.765,74.4469,73.3702,73.8069,144942340.7,49000,49200,48500,49200,44282.26953,18070225
2020-05-07,74.4419,74.9205,74.1329,74.5666,117326629.1,49200,49300,48700,48800,43922.25,13884411
2020-05-08,75.2375,76.398,74.9055,76.3422,136136151.7,49100,49350,48800,48800,43922.25,15319700
2020-05-11,75.8457,78.0459,75.6323,77.5445,148219805.3,48900,49250,48300,48400,43562.23828,16357743
2020-05-12,78.2393,78.695,76.5345,76.6571,164829391.0,48400,48500,47550,47900,43112.21484,23433590
2020-05-13,76.8416,77.7758,74.6374,75.734,203747871.8,47250,48550,47200,48550,43697.23828,20223277
2020-05-14,74.9604,76.2594,74.2276,76.1966,161404887.3,47750,48100,47650,48000,43202.22266,19305974
2020-05-15,73.9335,75.7968,73.9006,75.7489,168939767.4,48400,48450,47700,47850,43067.20703,18463118
2020-05-18,77.0918,77.9104,76.392,77.5325,137481345.3,47950,49100,47600,48800,43922.25,20481981
2020-05-19,77.5495,78.4108,77.052,77.0848,103314290.4,50100,50500,49700,50300,45272.32422,25168295
2020-05-20,77.9552,78.6531,77.8376,78.5833,113241895.6,50000,50200,49800,50000,45002.3125,14896899
2020-05-21,78.4448,78.9931,77.7558,77.9971,104288541.0,50300,50400,49850,49950,44957.30859,14949266
2020-05-22,77.7319,78.5833,77.6282,78.5006,83077351.12,49600,49800,48600,48750,43877.25,19706284
2020-05-26,79.6361,79.8175,77.9104,77.9672,127477207.4,48700,49450,48600,49250,44327.27734,15127490
2020-05-27,77.8216,78.4577,77.0719,78.3091,114704565.5,48950,50000,48800,49900,44912.29688,19548479
2020-05-28,77.9771,79.6211,77.697,78.344,135880705.9,51100,51200,49900,50400,45362.32813,31309318
2020-05-29,78.5883,79.0559,77.9034,78.2663,155990895.7,50000,50700,49700,50700,45632.34375,27596961
2020-06-01,78.2194,79.35,78.0859,79.2284,82280726.63,50800,51200,50600,51200,46082.35938,16949183
2020-06-02,78.9571,79.6211,78.5106,79.5963,89008125.24,51000,51500,50800,51400,46262.375,14247933
2020-06-03,79.9202,80.2981,79.338,80.0318,106118990.3,51800,55000,51700,54500,49052.51172,49257814
2020-06-04,79.8534,80.1555,78.9651,79.343,88924384.59,55800,57000,54600,54600,49142.52344,40220334
2020-06-05,79.5983,81.6649,79.5683,81.6041,139388299.2,54400,55900,54000,55500,49952.5625,22743629
2020-06-08,81.297,82.1205,80.5732,82.0866,97144649.91,56400,56500,54700,54900,49412.53125,25634965
2020-06-09,81.7616,85.0785,81.7287,84.6777,150013438.6,55800,56500,54400,55500,49952.5625,23998831
2020-06-10,85.6397,87.3306,85.1952,86.8561,169247869.4,55100,55900,54900,55400,49862.5625,16742493
2020-06-11,85.9878,86.4204,82.5831,82.6878,204803969.3,54500,55100,53200,54300,48872.50391,33815123
2020-06-12,84.8581,85.6149,82.274,83.4007,203263944.2,52100,52800,51500,52300,47072.41406,26976019
2020-06-15,82.0338,85.0954,81.8683,84.4324,140971299.1,51400,52000,49900,49900,44912.29688,28772921
2020-06-16,86.5171,86.9448,84.8581,86.6696,168005792.3,51200,52100,50600,52100,46892.40234,21808375
2020-06-17,87.4254,87.4872,86.4263,86.549,116188739.8,52100,52900,51300,52200,46982.41016,26672595
2020-06-18,86.5051,87.0066,85.9658,86.5839,98328662.42,52200,52300,51600,52300,47072.41406,15982926
2020-06-19,87.2987,87.7743,84.9639,86.0884,268595833.4,52600,52900,51600,52900,47612.44141,18157985
2020-06-22,86.4882,88.4851,86.4413,88.3416,137555243.0,52000,52600,51800,52000,46802.40234,13801350
2020-06-23,89.6027,91.6684,89.178,90.2278,215460455.0,52500,52800,51100,51400,46262.375,18086152
2020-06-24,89.849,90.7831,88.2548,88.6327,195624099.9,51900,53900,51600,52900,47612.44141,24519552
2020-06-25,88.7912,89.849,88.0205,89.809,139664850.2,52100,53000,51900,51900,46712.39063,18541624
2020-06-26,89.7044,89.9277,86.8999,87.0525,208454353.9,52800,53900,52200,53300,47972.45703,21575360
2020-06-29,86.9568,89.1531,86.4733,89.0584,132681293.7,52500,53200,52000,52400,47477.75,17776925
2020-06-30,88.6387,90.0922,88.6187,89.7991,142407696.0,53900,53900,52800,52800,47840.17969,21157172
2020-07-01,89.8788,90.4312,89.5828,89.6296,112462313.0,53400,53600,52400,52600,47658.96094,16706143
2020-07-02,90.5528,91.1958,89.5179,89.6296,115818017.5,52100,52900,52100,52900,47930.78125,14142583
2020-07-06,91.0792,92.5019,91.0483,92.0283,120504080.5,54000,55000,53800,55000,49833.51172,19856623
2020-07-07,92.4121,93.2027,91.6305,91.7442,114175814.6,55800,55900,53400,53400,48383.8125,30760032
2020-07-08,92.7342,93.9105,92.6444,93.8787,118915948.1,53600,53900,52900,53000,48021.38672,19664652
2020-07-09,94.7879,94.8407,93.2197,94.2156,127599879.4,53200,53600,52800,52800,47840.17969,17054850
2020-07-10,93.8707,94.5077,93.2526,94.4479,91663356.63,53100,53200,52300,52700,47749.5625,13714746
2020-07-13,95.7718,98.4278,93.7939,94.0122,194634667.1,53300,53800,53100,53400,48383.8125,12240188
2020-07-14,93.3852,95.7619,92.4381,95.5685,173653052.3,53700,53800,53200,53800,48746.23828,14269484
2020-07-15,97.4717,97.7269,95.0122,96.2275,155584463.8,54400,55000,54300,54700,49561.70313,24051450
2020-07-16,95.08,95.9115,94.432,95.0421,112300262.2,54800,54800,53800,53800,48746.23828,16779127
2020-07-17,95.4987,95.6582,94.3692,94.8507,93622996.78,54200,54700,54100,54400,49289.87891,10096174
2020-07-20,94.9364,96.9902,94.5895,96.8485,91724887.75,54800,54800,54000,54200,49108.66016,10507530
2020-07-21,97.6541,97.7289,95.2585,95.5117,105260439.5,55200,55400,54800,55300,50105.33203,18297260
2020-07-22,95.2086,96.4718,95.1189,95.7798,90388127.74,55300,55500,54700,54700,49561.70313,12885057
2020-07-23,95.5117,95.5884,90.5986,91.4201,200073384.9,54700,54700,53800,54100,49018.05469,16214932
2020-07-24,89.5897,91.5437,87.7793,91.1938,188327648.8,54000,54400,53700,54200,49108.66016,10994535
2020-07-27,92.2745,93.45,92.0452,93.3562,123102478.1,54300,55700,54300,55600,50377.15625,21054421
2020-07-28,92.9216,93.0991,91.8169,91.8219,105239788.7,57000,58800,56400,58600,53095.34375,48431566
2020-07-29,92.3135,93.767,92.2775,93.5846,91736415.8,60300,60400,58600,59000,53457.76953,36476611
2020-07-30,92.7422,94.8218,92.3293,94.7161,160593383.6,59700,60100,59000,59000,53457.76953,19285354
2020-07-31,101.311,104.79,99.2672,104.64,380126276.6,59500,59600,57700,57900,52461.10156,21943345
2020-08-03,106.525,109.925,106.226,107.263,312951800.2,57800,57900,56700,56800,51464.4375,21158940
2020-08-04,107.462,109.097,106.715,107.981,175484140.5,57200,58100,57000,57300,51917.46875,19419694
2020-08-05,107.701,108.709,107.223,108.369,123892354.0,57300,57500,56300,56900,51555.03516,17739706
2020-08-06,108.719,112.656,108.111,112.158,205582353.3,57100,58400,57100,58000,52551.70703,21625874
2020-08-07,111.68,112.138,108.799,109.596,200768792.6,57900,58400,57100,57500,52098.67188,18751717
2020-08-10,111.081,112.238,108.509,111.211,215324030.1,57600,58300,57500,57800,52370.49609,17774291
2020-08-11,110.453,110.962,107.631,107.901,190486085.5,58000,59500,57800,58200,52732.91797,24907912
2020-08-12,109.007,111.75,108.809,111.49,168226607.8,58200,59000,57700,59000,53457.76953,18573934
2020-08-13,112.876,114.461,112.388,113.444,212970750.0,59400,59600,58000,58700,53185.94922,22089460
2020-08-14,113.274,113.434,111.52,113.344,167841774.5,58000,58400,57700,58000,52551.70703,15672548
2020-08-18,112.796,114.421,112.457,113.982,107086030.0,58900,59900,58000,58400,52914.13281,25307825
2020-08-19,114.401,115.577,114.032,114.132,147539193.6,59000,59200,57800,57800,52370.49609,16930719
2020-08-20,114.172,116.784,114.152,116.674,128652197.4,57600,57600,55300,55400,50195.94531,30386029
2020-08-21,117.641,123.165,117.631,122.675,342702983.7,56200,56900,55800,55900,50648.97656,21142288
2020-08-24,126.952,127.032,122.267,124.151,350694505.4,55800,56600,55400,56100,50830.17969,15055896
2020-08-25,123.005,123.473,121.38,123.125,214403911.1,56400,56800,56100,56400,51102.00781,14021705
2020-08-26,124.471,125.278,123.373,124.809,165263868.3,56400,56500,55700,56400,51102.00781,17651593
2020-08-27,125.427,125.746,122.157,123.303,157691271.5,56300,56300,55600,55600,50377.15625,16196568
2020-08-28,124.301,124.729,122.885,123.115,190209877.5,56100,56300,55400,55400,50195.94531,14619888
2020-08-31,125.846,129.206,124.291,127.292,228806161.5,56000,56100,54000,54000,48927.45703,32671367
2020-09-01,130.961,132.964,128.777,132.356,154566647.7,54100,54800,54100,54200,49108.66016,19363117
2020-09-02,135.736,136.105,125.288,129.605,202870681.3,54600,55100,54100,54400,49289.87891,16905723
2020-09-03,125.198,127.092,118.868,119.236,261141704.9,55600,56700,55500,56400,51102.00781,28384920
2020-09-04,118.449,122.028,109.377,119.316,337180601.5,55200,55800,55100,55600,50377.15625,22139109
2020-09-08,112.408,117.382,111.161,111.3,234547916.8,57400,58700,57200,58700,53185.94922,31517520
2020-09-09,115.677,117.521,113.693,115.737,179373434.6,58200,59300,57800,58400,52914.13281,30597399
2020-09-10,118.738,118.868,110.982,111.958,184780712.8,59900,60000,59100,59200,53638.98438,29923293
2020-09-11,113.016,113.663,108.509,110.483,183347202.6,59300,59400,58200,59000,53457.76953,16017098
2020-09-14,113.165,114.351,111.28,113.793,142077189.0,60200,60800,59900,60400,54726.25781,20648281
2020-09-15,116.724,117.213,112.068,113.962,187180917.7,60900,61000,60500,61000,55269.89063,17877075
2020-09-16,113.663,114.421,110.523,110.613,157158334.8,61100,61300,60600,61000,55269.89063,17041444
2020-09-17,108.229,110.682,107.233,108.848,180458666.7,60700,60800,59300,59500,53910.80078,25108356
2020-09-18,108.907,109.367,104.66,105.398,291052652.2,59800,59900,59100,59300,53729.58594,18884571
2020-09-21,103.116,108.699,101.709,108.589,198404934.2,59100,60000,59000,59200,53638.98438,15140387
2020-09-22,111.161,111.34,107.681,110.294,185572435.4,59100,59700,57800,58200,52732.91797,20830381
2020-09-23,110.104,110.593,105.328,105.658,152791095.3,58400,58800,57400,58600,53095.34375,20111398
2020-09-24,103.744,108.759,103.574,106.744,170049864.2,57700,58600,57600,57800,52370.49609,17564020
2020-09-25,106.954,110.922,106.196,110.762,152043727.6,57700,58200,57700,57900,52461.10156,11444683
2020-09-28,113.444,113.753,111.26,113.394,139565435.9,58300,58800,57900,58200,53057.30469,12614080
2020-09-29,112.996,113.743,112.028,112.536,101436385.8,58300,59000,58200,58200,53057.30469,15503563
2020-10-05,112.368,115.069,112.008,114.919,107704722.4,57500,59200,57500,58700,53513.13281,20228289
2020-10-06,114.122,114.541,110.732,111.64,163718855.0,59400,59900,58700,59000,53786.61719,14463826
2020-10-07,113.065,113.972,112.576,113.514,98180685.43,58700,59900,58500,59900,54607.09375,14861838
2020-10-08,114.67,114.82,113.035,113.404,84624986.38,60500,60700,59500,59700,54424.76563,24589924
2020-10-12,118.439,123.473,117.671,122.705,243529953.6,60000,60400,59900,60400,55062.91406,16145837
2020-10-13,123.563,123.683,118.03,119.456,265937564.8,61000,61400,60400,60900,55518.73438,19247631
2020-10-14,119.356,121.36,118.0,119.546,153139455.7,61000,61100,60500,60900,55518.73438,16086716
2020-10-15,117.113,119.556,116.545,119.076,114106938.2,60700,60800,59700,60000,54698.25781,17756232
2020-10-16,119.636,119.894,117.203,117.412,116980503.5,60000,60400,59000,59500,54242.44141,16554190
2020-10-19,118.339,118.788,114.082,114.401,122298161.2,59600,60200,59500,60000,54698.25781,14474985
2020-10-20,114.621,117.372,114.052,115.917,126134588.5,60300,60900,60100,60900,55518.73438,19326115
2020-10-21,115.089,117.093,114.869,115.289,91182762.17,61200,61500,60600,60900,55518.73438,15703443
2020-10-22,115.867,116.435,113.035,114.172,103390315.6,60300,60500,59800,60100,54789.41797,14294095
2020-10-23,114.81,114.969,112.726,113.474,83708040.0,60400,60400,59800,60200,54880.58203,9322232
2020-10-26,112.457,114.969,111.36,113.484,113388632.9,60400,61100,60100,60400,55062.91406,13268226
2020-10-27,113.913,115.697,112.986,115.019,93545601.42,60300,60300,59500,59800,54515.9375,17260416
2020-10-28,113.484,113.853,109.586,109.685,145917006.6,59400,59400,58800,59000,53786.61719,14428882
2020-10-29,110.852,115.349,110.682,113.753,148138489.0,58200,58500,57500,58100,52966.14844,22636966
2020-10-30,109.546,110.473,106.246,107.383,193193911.8,58000,58000,56600,56600,51598.69531,26907844
2020-11-02,107.631,109.187,105.857,107.293,124556352.2,56400,57500,56000,57400,52327.99609,20489076
2020-11-03,108.17,109.975,107.253,108.947,109104313.5,57900,58900,57600,58800,53604.29688,14950919
2020-11-04,112.586,114.012,110.832,113.384,140136257.7,58900,59000,57800,58500,53330.80469,21718561
2020-11-05,116.345,118.0,115.289,117.412,128124930.0,59000,60300,58800,60300,54971.74609,20639475
2020-11-06,116.913,117.791,114.75,117.282,115831911.7,60700,60800,59600,60100,54789.41797,16910230
2020-11-09,119.076,120.542,114.67,114.939,156370168.1,60700,60900,60100,60200,54880.58203,15892961
2020-11-10,114.172,116.185,112.776,114.591,139680268.1,60500,60500,59500,60200,54880.58203,19073552
2020-11-11,115.807,118.22,115.059,118.08,113642980.3,60700,61400,60400,61300,55883.39063,25628510
2020-11-12,118.21,119.106,117.163,117.801,104591330.8,61000,61400,60700,61000,55609.89453,19800573
2020-11-13,118.03,118.259,116.465,117.851,82669203.97,61300,63200,61000,63200,57615.50391,31508829
2020-11-16,117.511,119.556,116.744,118.878,92277609.54,64000,66700,63900,66300,60441.57422,36354334
2020-11-17,118.14,119.236,117.551,117.98,75162547.69,67000,67000,65600,65700,59894.59375,30204089
2020-11-18,117.203,118.409,116.595,116.625,77238306.94,65700,66200,64700,64800,59074.12109,22963790
2020-11-19,116.185,117.651,115.428,117.233,75002648.44,64100,64800,63900,64600,58891.78906,16590290
2020-11-20,117.243,117.362,115.897,115.947,74487856.99,63900,65200,63900,64700,58982.96094,15068682
2020-11-23,115.797,116.215,112.408,112.496,129495384.5,64800,67800,64700,67500,61535.53906,27134398
2020-11-24,112.556,114.471,111.26,113.793,115241201.4,67900,69500,67000,67700,61717.87891,32158235
2020-11-25,114.162,115.368,113.793,114.65,77417556.03,67900,68300,66500,66600,60715.06641,32447065
2020-11-27,115.189,116.085,114.839,115.209,47251828.91,68000,68400,67600,68200,62173.68359,14063434
2020-11-30,115.587,119.536,115.428,117.641,171443832.2,68400,68600,66700,66700,60806.23828,43811016
2020-12-01,119.576,122.008,118.598,121.26,129705360.0,67100,68300,67100,67800,61809.03516,22327173
2020-12-02,120.572,121.908,119.456,121.619,90072631.33,68400,69900,68300,69500,63358.8125,29703942
2020-12-03,122.058,122.317,120.762,121.479,79915584.38,70100,70500,69300,69700,63541.14844,23677989
2020-12-04,121.14,121.4,120.074,120.802,79199884.98,70400,72100,70100,71500,65182.09766,28130533
2020-12-07,120.862,123.085,120.802,122.287,87657854.15,72400,73500,71900,72900,66458.38281,28490496
2020-12-08,122.885,123.493,121.629,122.895,82993188.18,72200,72900,71600,71700,65364.42578,25000338
2020-12-09,123.045,124.461,119.566,120.333,116255442.7,72100,73900,72000,73900,67370.01563,24077996
2020-12-10,119.076,122.407,118.738,121.779,82287934.55,72700,73800,72500,72900,66458.38281,39882928
2020-12-11,120.981,121.3,119.126,120.961,87983441.24,73500,73800,73100,73400,66914.21875,18486672
2020-12-14,121.14,121.888,120.094,120.333,80025242.84,73600,74500,73200,73800,67278.86719,21510415
2020-12-15,122.855,126.374,122.646,126.354,159463812.7,73800,74100,73300,73800,67278.86719,20863671
2020-12-16,125.896,126.844,125.069,126.285,99387519.34,74100,74500,73400,73800,67278.86719,17512081
2020-12-17,127.372,128.05,126.514,127.172,95492537.94,73400,73700,72600,73300,66823.03906,24293214
2020-12-18,127.432,127.571,124.63,125.168,194852828.5,73300,73700,73000,73000,66549.55469,17613029
2020-12-21,123.533,126.784,121.978,126.704,122707096.7,73100,73400,72000,73000,66549.55469,20367355
2020-12-22,130.043,132.805,128.119,130.313,171384781.6,72500,73200,72100,72300,65911.38281,16304910
2020-12-23,130.591,130.861,129.216,129.395,89282760.39,72400,74000,72300,73900,67370.01563,19411326
2020-12-24,129.754,131.878,129.535,130.403,55589463.14,74100,78800,74000,77800,70925.40625,32502870
2020-12-28,132.396,135.726,131.927,135.078,125980611.3,79000,80100,78200,78700,71745.88281,40085044
2020-12-29,136.414,137.142,132.745,133.264,122500417.2,78800,78900,77300,78300,73177.66406,30339449
2020-12-30,133.932,134.38,131.818,132.137,97609967.91,77400,81300,77300,81000,75701.03906,29417421
2021-01-04,131.937,132.027,125.268,127.88,145022130.4,81000,84400,80200,83000,77570.1875,38655276
2021-01-05,127.362,130.173,126.902,129.445,98837299.15,81600,83900,81600,83900,78411.3125,35335669
2021-01-06,126.195,129.485,124.889,125.108,156949697.4,83300,84500,82100,82200,76822.52344,42089013
2021-01-07,126.834,130.063,126.334,129.355,110893569.5,82800,84200,82700,82900,77476.73438,32644642
2021-01-08,130.861,131.061,128.698,130.482,106420600.5,83300,90000,83000,88800,82990.75781,59013307
2021-01-11,127.66,128.638,126.972,127.452,101828767.0,90000,96800,89500,91000,85046.84375,90306177
2021-01-12,126.972,128.159,125.368,127.272,93054957.41,90300,91400,87800,90600,84673.01563,48682416
2021-01-13,127.232,129.884,126.962,129.325,89700856.79,89800,91200,89100,89700,83831.88281,36068848
2021-01-14,129.236,129.435,127.232,127.382,91304807.31,88700,90000,88700,89700,83831.88281,26393970
2021-01-15,127.252,128.688,125.497,125.627,112938197.1,89800,91800,88000,88000,82243.08594,33431809
2021-01-19,126.255,127.182,125.447,126.304,91846811.51,84500,88000,83600,87000,81308.50781,39895044
2021-01-20,127.132,130.921,127.022,130.462,105571775.3,89000,89000,86500,87200,81495.42969,25211127
2021-01-21,132.217,138.009,132.007,135.258,121976420.8,87500,88600,86500,88100,82336.5625,25318011
2021-01-22,134.67,138.189,133.413,137.411,115833367.1,89000,89700,86800,86800,81121.59375,30861661
2021-01-25,141.378,143.363,134.928,141.229,159503736.1,87000,89900,86300,89400,83551.50781,27258534
2021-01-26,141.908,142.585,139.684,141.468,99571668.32,88800,89200,86500,86700,81028.14844,33178936
2021-01-27,141.738,142.585,138.747,140.372,142534495.6,86600,87700,85600,85600,80000.10156,26423070
2021-01-28,137.859,140.302,135.088,135.477,144333199.4,83200,85600,83200,83700,78224.40625,31859808
2021-01-29,134.22,135.128,128.678,130.393,179654866.4,84500,85000,82000,82000,76635.60156,39615978
2021-02-01,132.167,133.772,129.365,132.546,107515161.0,81700,83400,81000,83000,77570.1875,28046832
2021-02-02,134.121,134.7,133.004,133.383,84305392.52,84100,86400,83700,84400,78878.61719,26302077
2021-02-03,134.15,134.16,132.027,132.346,90959898.46,84800,85400,83400,84600,79065.51563,22112205
2021-02-04,134.69,135.776,132.984,135.766,85193622.57,83500,83800,82100,82500,77102.90625,24171688
2021-02-05,135.926,135.995,134.45,135.347,76488184.87,83100,84000,82500,83500,78037.48438,18036835
2021-02-08,134.62,135.546,133.513,135.496,72045430.73,83800,84200,83000,83000,77570.1875,15338765
2021-02-09,135.208,136.444,134.44,134.6,77579906.73,84000,84800,82700,82700,77289.8125,20898332
2021-02-10,135.068,135.576,132.994,133.982,73813136.21,82600,82600,81600,81600,76261.78906,23025766
2021-02-16,134.081,134.6,131.409,131.808,81421910.02,84500,86000,84200,84900,79345.89063,20483100
2021-02-17,129.884,130.851,128.129,129.475,99114588.37,83900,84200,83000,83200,77757.10156,18307735
2021-02-18,127.86,128.648,126.076,128.368,97873193.36,83200,83600,82100,82100,76729.08594,21327683
2021-02-19,128.897,129.345,127.462,128.528,88588858.27,82300,82800,81000,82600,77196.35938,25880879
2021-02-22,126.674,128.378,124.301,124.699,105006950.7,83800,84200,82200,82200,76822.52344,25419886
2021-02-23,122.477,125.408,117.163,124.56,159933988.4,81200,82900,81100,82000,76635.60156,20587314
2021-02-24,123.643,124.261,120.961,124.051,112205193.1,81800,83600,81300,82000,76635.60156,26807651
2021-02-25,123.383,125.148,119.286,119.724,149754794.1,84000,85400,83000,85300,79719.73438,34155986
2021-02-26,121.31,123.553,119.934,119.994,166287343.6,82800,83400,82000,82500,77102.90625,38520800
2021-03-02,127.072,127.382,123.713,123.823,103334103.7,85100,85300,83000,83600,78130.9375,33498180
2021-03-03,123.513,124.411,120.572,120.792,114151844.7,83500,84000,82800,84000,78504.77344,19882132
2021-03-04,120.482,122.317,117.392,118.888,180024589.7,82600,83200,82200,82400,77009.46094,24348331
2021-03-05,119.714,120.672,116.345,120.154,155380276.9,81100,82600,81100,82100,76729.08594,20508971
2021-03-08,119.665,119.734,114.999,115.149,155996686.3,82900,83000,81600,82000,76635.60156,17641256
2021-03-09,117.801,120.792,117.561,119.824,130885065.4,81400,81900,80600,81400,76074.86719,25420764
2021-03-10,120.422,120.901,118.22,118.748,113118096.2,82400,82500,80700,80900,75607.57031,20038422
2021-03-11,121.26,121.928,119.994,120.692,104107708.1,81000,82500,81000,82000,76635.60156,23818297
2021-03-12,119.156,119.904,117.93,119.764,89029652.7,83100,83500,82400,82800,77383.28125,13530573
2021-03-15,120.144,122.705,119.176,122.695,93562229.99,82800,82900,81800,81800,76448.69531,13735798
2021-03-16,124.401,125.896,123.413,124.271,116437175.3,82200,83000,82100,82800,77383.28125,12293537
2021-03-17,122.755,124.56,121.071,123.463,113107293.3,82800,82900,82000,82300,76915.98438,11625146
2021-03-18,121.599,121.898,119.076,119.276,122744497.5,82800,83800,82600,82900,77476.73438,18585244
2021-03-19,118.668,120.164,118.439,118.748,187496739.1,82100,82500,81800,81900,76542.16406,15869700
2021-03-22,119.086,122.586,119.017,122.107,113086727.8,82000,82300,81700,82000,76635.60156,12670506
2021-03-23,122.048,122.945,120.871,121.26,96469005.31,82600,82900,81800,81800,76448.69531,13299907
2021-03-24,121.539,121.619,118.818,118.848,89459553.0,81000,81600,80700,81000,75701.03906,17926638
2021-03-25,118.309,120.392,117.771,119.336,99881989.99,81000,82100,80800,81200,75887.94531,14758826
2021-03-26,119.106,120.214,117.691,119.944,95058447.9,81400,81600,81000,81500,76168.32031,12845778
2021-03-29,120.383,121.3,119.476,120.124,81667345.38,81700,81700,81000,81600,76261.78906,14952134
2021-03-30,118.868,119.156,117.631,118.668,86570988.05,81600,82300,81300,82200,77163.90625,13121698
2021-03-31,120.383,122.237,119.884,120.881,119565552.5,82400,82700,81400,81400,76412.91406,17240518
2021-04-01,122.377,122.885,121.21,121.719,75877143.73,82500,83000,82000,82900,77821.00781,18676461
2021-04-05,122.586,124.859,121.789,124.6,89581507.86,85800,86000,84800,85400,80167.85156,16255990
2021-04-06,125.198,125.806,124.351,124.909,81012596.33,86200,86200,85100,86000,80731.08594,19042023
2021-04-07,124.53,126.584,123.843,126.564,84342642.79,86100,86200,85400,85600,80355.60156,17885538
2021-04-08,127.61,129.036,127.182,129.007,89776956.21,85700,85700,84100,84700,79510.75,19244259
2021-04-09,128.458,131.659,128.129,131.619,107806308.4,84700,84900,83400,83600,78478.13281,18193707
2021-04-12,131.15,131.469,129.266,129.874,92379372.99,84100,84100,83100,83200,78102.64063,12915282
2021-04-13,131.071,133.254,130.561,133.024,92224324.5,83000,84500,82800,84000,78853.63281,15238206
2021-04-14,133.532,133.592,130.283,130.661,88138126.63,84000,84300,83400,84000,78853.63281,13794652
2021-04-15,132.426,133.592,132.257,133.094,90284739.34,83700,84500,83400,84100,78947.5,16377412
2021-04-16,132.895,133.264,131.897,132.765,85813587.85,84700,84700,83600,83900,78759.75,15429522
2021-04-19,132.127,134.061,131.957,133.433,95253453.9,83800,84000,83300,83300,78196.50781,15287311
2021-04-20,133.612,134.121,130.443,131.728,95807339.23,83300,84000,83100,83900,78759.75,15521965
2021-04-21,130.991,132.356,129.933,132.117,69569640.0,83300,83500,82500,82600,77539.39063,21636079
2021-04-22,131.659,132.755,130.043,130.571,85453924.13,82900,83000,82400,82400,77351.65625,13934746
2021-04-23,130.791,133.712,130.791,132.915,79583278.86,81900,82900,81600,82800,77727.14063,17805080
2021-04-26,133.423,133.652,132.177,133.314,67607192.32,82900,83500,82600,83500,78384.26563,15489938
2021-04-27,133.602,134.002,132.715,132.984,66708595.74,83200,83300,82500,82900,77821.00781,12941533
2021-04-28,132.905,133.612,131.699,132.197,108890965.7,83200,83200,82100,82100,77070.03125,15596759
2021-04-29,135.058,135.656,131.081,132.097,152686653.7,82400,82500,81500,81700,76694.55469,20000973
2021-04-30,130.413,132.177,129.695,130.093,110992156.3,81900,82100,81500,81500,76506.78906,18673197
2021-05-03,130.671,132.675,130.462,131.169,75923591.98,81000,82400,81000,81700,76694.55469,15710336
2021-05-04,129.824,130.123,125.398,126.514,139008365.9,81900,82600,81800,82600,77539.39063,12532550
2021-05-06,126.554,128.408,125.806,128.398,78948237.74,81700,82300,81700,82300,77257.77344,17047511
